device,hive number,date,hive temp,hive humidity,hive pressure,weather temp,weather humidity,weather pressure,wind speed,gust speed,weatherID,cloud coverage,rain,lat,long,file name,queen presence,queen acceptance,frames,target,time,queen status
1,4,2022-06-25 1:49:19,28.06,80.16,1006.37,15.68,79,1011,1.54,,800,0,0,37.29,-121.95,2022-06-25--01-49-19_1.raw,1,2,8,0,0.042,0
1,4,2022-06-25 2:48:30,27.57,79.62,1006.4,15.14,80,1012,2.06,,800,0,0,37.29,-121.95,2022-06-25--02-48-30_1.raw,1,2,8,0,0.083,0
1,4,2022-06-25 3:47:42,27.52,75.07,1006.37,14.79,80,1011,1.54,,800,0,0,37.29,-121.95,2022-06-25--03-47-42_1.raw,1,2,8,0,0.125,0
1,4,2022-06-25 4:46:52,27.34,78.32,1006.54,14.32,81,1012,2.06,,800,0,0,37.29,-121.95,2022-06-25--04-46-52_1.raw,1,2,8,0,0.167,0
1,4,2022-06-25 5:46:02,26.98,78.22,1006.79,13.87,82,1012,2.06,,800,0,0,37.29,-121.95,2022-06-25--05-46-02_1.raw,1,2,8,0,0.208,0
1,4,2022-06-25 6:45:24,27.19,71.25,1007.3,14.68,82,1013,2.57,,721,20,0,37.29,-121.95,2022-06-25--06-45-24_1.raw,1,2,8,0,0.25,0
1,4,2022-06-25 7:45:25,31.17,58.67,1007.52,19.11,59,1013,0,,721,20,0,37.29,-121.95,2022-06-25--07-45-25_1.raw,1,2,8,0,0.292,0
1,4,2022-06-25 8:44:36,32.12,58.6,1007.66,20.92,51,1013,1.54,,800,0,0,37.29,-121.95,2022-06-25--08-44-36_1.raw,1,2,8,0,0.333,0
1,4,2022-06-25 9:44:22,42.13,40.98,1007.52,23.18,45,1013,3.6,,800,0,0,37.29,-121.95,2022-06-25--09-44-22_1.raw,1,2,8,0,0.375,0
1,4,2022-06-25 10:43:44,47.72,32.5,1007.53,25.98,41,1013,4.12,,800,0,0,37.29,-121.95,2022-06-25--10-43-44_1.raw,1,2,8,0,0.417,0
1,4,2022-06-25 11:42:54,44.35,24.02,1007.26,27.18,42,1013,4.63,,800,0,0,37.29,-121.95,2022-06-25--11-42-54_1.raw,1,2,8,0,0.458,0
1,4,2022-06-25 12:41:45,42.31,24.49,1007.07,27.8,38,1013,4.63,,800,0,0,37.29,-121.95,2022-06-25--12-41-45_1.raw,1,2,8,0,0.5,0
1,4,2022-06-25 13:40:07,38.41,27.12,1006.59,28.4,47,1013,4.63,,800,0,0,37.29,-121.95,2022-06-25--13-40-07_1.raw,1,2,8,0,0.542,0
1,4,2022-06-25 15:04:12,34.2,33.58,1006.51,30.64,37,1011,6.17,,800,0,0,37.29,-121.95,2022-06-25--15-04-12_1.raw,0,0,8,1,0.625,1
1,4,2022-06-25 16:03:24,33.64,45.1,1006.45,29.67,40,1011,6.69,,800,0,0,37.29,-121.95,2022-06-25--16-03-24_1.raw,0,0,8,1,0.667,1
1,4,2022-06-25 17:02:27,32.46,44.19,1006.46,28.65,41,1011,7.72,,800,0,0,37.29,-121.95,2022-06-25--17-02-27_1.raw,0,0,8,1,0.708,1
1,4,2022-06-25 18:01:33,32.85,44.25,1006.66,27.68,42,1011,5.14,,800,0,0,37.29,-121.95,2022-06-25--18-01-33_1.raw,0,0,8,1,0.75,1
1,4,2022-06-25 19:00:41,32.77,54.16,1007.11,25.82,43,1012,6.17,,800,0,0,37.29,-121.95,2022-06-25--19-00-41_1.raw,0,0,8,1,0.792,1
1,4,2022-06-25 19:59:50,32.47,62.26,1007.67,22.53,53,1013,5.14,,800,0,0,37.29,-121.95,2022-06-25--19-59-50_1.raw,0,0,8,1,0.792,1
1,4,2022-06-25 20:58:57,32.47,67.06,1008.23,19.53,65,1013,3.6,,800,0,0,37.29,-121.95,2022-06-25--20-58-57_1.raw,0,0,8,1,0.833,1
1,4,2022-06-25 21:58:09,31.84,69.55,1008.81,18.15,70,1014,2.57,,800,0,0,37.29,-121.95,2022-06-25--21-58-09_1.raw,0,0,8,1,0.875,1
1,4,2022-06-25 22:57:22,31.37,70.86,1009.18,17.04,74,1014,1.54,,800,0,0,37.29,-121.95,2022-06-25--22-57-22_1.raw,0,0,8,1,0.917,1
1,4,2022-06-25 23:56:32,30.82,68.49,1009.27,16.33,77,1015,0.45,1.79,800,0,0,37.29,-121.95,2022-06-25--23-56-32_1.raw,0,0,8,1,0.958,1
1,4,2022-06-26 0:55:43,30.23,68.36,1009.1,15.55,80,1014,2.06,,800,0,0,37.29,-121.95,2022-06-26--00-55-43_1.raw,0,0,8,1,0,1
1,4,2022-06-26 1:54:51,29.97,69.15,1008.93,15.09,82,1014,2.06,,800,0,0,37.29,-121.95,2022-06-26--01-54-51_1.raw,0,0,8,1,0.042,1
1,4,2022-06-26 2:54:05,29.55,73.83,1009.08,14.54,83,1014,0.45,0.45,800,0,0,37.29,-121.95,2022-06-26--02-54-05_1.raw,0,0,8,1,0.083,1
1,4,2022-06-26 3:53:17,29.3,68.19,1009.1,14.16,83,1014,1.54,,800,0,0,37.29,-121.95,2022-06-26--03-53-17_1.raw,0,0,8,1,0.125,1
1,4,2022-06-26 4:52:33,28.86,67.76,1009.43,14.14,84,1014,1.54,,800,0,0,37.29,-121.95,2022-06-26--04-52-33_1.raw,0,0,8,1,0.167,1
1,4,2022-06-26 5:51:52,29.24,67.52,1009.89,14.36,86,1015,1.54,,803,75,0,37.29,-121.95,2022-06-26--05-51-52_1.raw,0,0,8,1,0.208,1
1,4,2022-06-26 6:51:08,29.38,66.14,1010.59,15.1,87,1015,2.06,,804,100,0,37.29,-121.95,2022-06-26--06-51-08_1.raw,0,0,8,1,0.25,1
1,4,2022-06-26 7:50:24,29.51,67.58,1011.16,17.99,66,1017,1.54,,804,100,0,37.29,-121.95,2022-06-26--07-50-24_1.raw,0,0,8,1,0.292,1
1,4,2022-06-26 8:49:49,30.94,60.96,1011.47,20.01,62,1017,0,,803,75,0,37.29,-121.95,2022-06-26--08-49-49_1.raw,0,0,8,1,0.333,1
1,4,2022-06-26 9:49:26,32.82,60.46,1011.13,22.17,56,1017,2.06,,801,20,0,37.29,-121.95,2022-06-26--09-49-26_1.raw,0,0,8,1,0.375,1
1,4,2022-06-26 10:48:55,35.52,53.75,1011.14,25.71,41,1017,2.06,,801,20,0,37.29,-121.95,2022-06-26--10-48-55_1.raw,0,0,8,1,0.417,1
1,4,2022-06-26 11:48:16,37.13,48.83,1010.71,27.5,40,1017,3.6,,801,20,0,37.29,-121.95,2022-06-26--11-48-16_1.raw,0,0,8,1,0.458,1
1,4,2022-06-26 12:47:25,37.14,36.61,1010.6,28.87,40,1016,4.12,,800,0,0,37.29,-121.95,2022-06-26--12-47-25_1.raw,0,0,8,1,0.5,1
1,4,2022-06-26 13:46:18,35.14,37.31,1010.39,27.92,43,1016,5.14,8.23,800,0,0,37.29,-121.95,2022-06-26--13-46-18_1.raw,0,0,8,1,0.542,1
1,4,2022-06-26 14:45:27,34.63,51.47,1010.1,28.47,45,1016,4.63,,800,0,0,37.29,-121.95,2022-06-26--14-45-27_1.raw,0,0,8,1,0.583,1
1,4,2022-06-26 15:44:40,33.77,41.54,1009.84,29.01,44,1015,5.14,11.32,800,0,0,37.29,-121.95,2022-06-26--15-44-40_1.raw,0,0,8,1,0.625,1
1,4,2022-06-26 16:43:48,33.43,49.17,1009.35,29.25,45,1014,6.69,,801,20,0,37.29,-121.95,2022-06-26--16-43-48_1.raw,0,0,8,1,0.667,1
1,4,2022-06-26 17:42:56,32.44,56.09,1009.45,27.61,46,1014,6.17,,801,20,0,37.29,-121.95,2022-06-26--17-42-56_1.raw,0,0,8,1,0.708,1
1,4,2022-06-26 18:42:02,32.24,57.38,1009.75,25.5,52,1015,6.69,,801,20,0,37.29,-121.95,2022-06-26--18-42-02_1.raw,0,0,8,1,0.75,1
1,4,2022-06-26 19:41:10,31.92,63.57,1010.16,22.53,57,1015,6.17,,801,20,0,37.29,-121.95,2022-06-26--19-41-10_1.raw,0,0,8,1,0.792,1
1,4,2022-06-26 20:40:16,31.42,67.71,1010.73,19.32,68,1016,6.17,,801,20,0,37.29,-121.95,2022-06-26--20-40-16_1.raw,0,0,8,1,0.833,1
1,4,2022-06-26 21:39:27,30.87,70.35,1011.54,17.92,74,1017,5.66,,801,20,0,37.29,-121.95,2022-06-26--21-39-27_1.raw,0,0,8,1,0.875,1
1,4,2022-06-26 22:38:40,30.4,78.26,1012,16.88,79,1017,4.63,,801,20,0,37.29,-121.95,2022-06-26--22-38-40_1.raw,0,0,8,1,0.917,1
1,4,2022-06-26 23:37:51,30.06,77.41,1012.07,15.93,81,1017,4.12,,801,20,0,37.29,-121.95,2022-06-26--23-37-51_1.raw,0,0,8,1,0.958,1
1,4,2022-06-27 0:37:09,29.86,76.63,1011.94,15.18,83,1017,3.09,,801,20,0,37.29,-121.95,2022-06-27--00-37-09_1.raw,0,0,8,1,0,1
1,4,2022-06-27 1:36:20,29.26,75.72,1011.81,14.54,84,1017,2.06,,800,0,0,37.29,-121.95,2022-06-27--01-36-20_1.raw,0,0,8,1,0.042,1
1,4,2022-06-27 2:35:34,28.83,69.63,1012,14.49,85,1017,2.57,,803,75,0,37.29,-121.95,2022-06-27--02-35-34_1.raw,0,0,8,1,0.083,1
1,4,2022-06-27 3:34:51,29.06,67.95,1012.01,14.6,85,1017,0.45,0.89,804,100,0,37.29,-121.95,2022-06-27--03-34-51_1.raw,0,0,8,1,0.125,1
1,4,2022-06-27 4:34:04,29.09,70.78,1012,14.96,85,1017,0.89,1.34,804,100,0,37.29,-121.95,2022-06-27--04-34-04_1.raw,0,0,8,1,0.167,1
1,4,2022-06-27 5:33:18,28.77,65.26,1012.11,14.73,85,1017,0.89,,804,100,0,37.29,-121.95,2022-06-27--05-33-18_1.raw,0,0,8,1,0.208,1
1,4,2022-06-27 6:32:32,28.81,68.64,1012.61,14.84,85,1017,2.06,,804,100,0,37.29,-121.95,2022-06-27--06-32-32_1.raw,0,0,8,1,0.25,1
1,4,2022-06-27 7:31:49,28.97,72.67,1013.03,15.45,82,1018,2.06,,701,100,0,37.29,-121.95,2022-06-27--07-31-49_1.raw,0,0,8,1,0.292,1
1,4,2022-06-27 8:31:09,29.34,68.98,1013.43,17.7,72,1019,3.09,,701,100,0,37.29,-121.95,2022-06-27--08-31-09_1.raw,0,0,8,1,0.333,1
1,4,2022-06-27 9:22:08,26.83,54.18,1013.41,19.37,62,1019,2.57,,803,75,0,37.29,-121.95,2022-06-27--09-22-08_1.raw,0,0,8,1,0.375,1
1,4,2022-06-27 10:21:13,33.19,56.58,1013.12,23.49,51,1019,3.6,,801,20,0,37.29,-121.95,2022-06-27--10-21-13_1.raw,0,0,8,1,0.417,1
1,4,2022-06-27 11:20:47,34.69,52.7,1012.98,26.07,47,1017,3.09,,800,0,0,37.29,-121.95,2022-06-27--11-20-47_1.raw,0,0,8,1,0.458,1
1,4,2022-06-27 12:20:07,36.3,50.91,1012.67,26.86,42,1019,3.6,,800,0,0,37.29,-121.95,2022-06-27--12-20-07_1.raw,0,0,8,1,0.5,1
1,4,2022-06-27 13:19:05,36.74,51.62,1012.15,28.19,39,1018,3.09,,800,0,0,37.29,-121.95,2022-06-27--13-19-05_1.raw,0,0,8,1,0.542,1
1,4,2022-06-27 14:18:17,34.91,45.73,1011.76,29.61,40,1017,5.14,,800,0,0,37.29,-121.95,2022-06-27--14-18-17_1.raw,0,0,8,1,0.583,1
1,4,2022-06-27 15:17:24,33.77,42.14,1011.36,29.88,45,1016,6.17,,800,0,0,37.29,-121.95,2022-06-27--15-17-24_1.raw,0,0,8,1,0.625,1
1,4,2022-06-27 16:16:33,33.41,49.95,1011.03,29.62,42,1016,5.66,,800,0,0,37.29,-121.95,2022-06-27--16-16-33_1.raw,0,0,8,1,0.667,1
1,4,2022-06-27 17:15:43,32.48,43.6,1010.86,28.97,44,1016,6.17,,800,0,0,37.29,-121.95,2022-06-27--17-15-43_1.raw,0,0,8,1,0.708,1
1,4,2022-06-27 18:14:49,32.43,57.88,1010.9,27.45,44,1016,5.14,,800,0,0,37.29,-121.95,2022-06-27--18-14-49_1.raw,0,0,8,1,0.75,1
1,4,2022-06-27 19:25:25,29.26,67.9,1011.3,25.04,48,1016,4.63,,800,0,0,37.29,-121.95,2022-06-27--19-25-25_1.raw,1,1,8,2,0.792,2
1,4,2022-06-27 20:24:32,28.69,74.42,1011.67,22.19,56,1017,5.14,,800,0,0,37.29,-121.95,2022-06-27--20-24-32_1.raw,1,1,8,2,0.833,2
1,4,2022-06-27 21:23:38,28.06,79.9,1011.99,19.5,67,1017,5.66,,800,0,0,37.29,-121.95,2022-06-27--21-23-38_1.raw,1,1,8,2,0.875,2
1,4,2022-06-27 22:22:47,26.87,81.65,1012.71,18.01,73,1018,4.12,,800,0,0,37.29,-121.95,2022-06-27--22-22-47_1.raw,1,1,8,2,0.917,2
1,4,2022-06-27 23:21:55,26.17,86.02,1012.82,17,75,1018,3.6,,800,0,0,37.29,-121.95,2022-06-27--23-21-55_1.raw,1,1,8,2,0.958,2
1,4,2022-06-28 0:21:03,25.73,88.06,1012.89,16.35,79,1018,2.57,,800,0,0,37.29,-121.95,2022-06-28--00-21-03_1.raw,1,1,8,2,0,2
1,4,2022-06-28 1:20:12,25.3,90.74,1012.91,15.75,80,1018,2.57,,800,0,0,37.29,-121.95,2022-06-28--01-20-12_1.raw,1,1,8,2,0.042,2
1,4,2022-06-28 2:19:24,24.93,91.22,1012.83,15.12,81,1018,2.57,,800,0,0,37.29,-121.95,2022-06-28--02-19-24_1.raw,1,1,8,2,0.083,2
1,4,2022-06-28 3:18:36,24.71,93.47,1012.73,14.66,83,1018,3.09,,800,0,0,37.29,-121.95,2022-06-28--03-18-36_1.raw,1,1,8,2,0.125,2
1,4,2022-06-28 4:17:44,24.38,91.77,1012.6,14.45,84,1017,2.57,,800,0,0,37.29,-121.95,2022-06-28--04-17-44_1.raw,1,1,8,2,0.167,2
1,4,2022-06-28 5:16:54,24.04,92.31,1012.72,13.88,79,1017,2.57,,800,0,0,37.29,-121.95,2022-06-28--05-16-54_1.raw,1,1,8,2,0.208,2
1,4,2022-06-28 6:16:08,24.18,92.78,1013.03,13.45,85,1018,3.09,,801,20,0,37.29,-121.95,2022-06-28--06-16-08_1.raw,1,1,8,2,0.25,2
1,4,2022-06-28 7:15:55,27.5,71.36,1013.16,15.06,84,1018,1.54,,801,20,0,37.29,-121.95,2022-06-28--07-15-55_1.raw,1,1,8,2,0.292,2
1,4,2022-06-28 8:15:02,31.1,62.96,1013.13,17.31,72,1018,2.06,,800,0,0,37.29,-121.95,2022-06-28--08-15-02_1.raw,1,1,8,2,0.333,2
1,4,2022-06-28 9:14:48,31.87,63.54,1013.23,20.43,61,1018,2.06,,800,0,0,37.29,-121.95,2022-06-28--09-14-48_1.raw,1,1,8,2,0.375,2
1,4,2022-06-28 10:14:18,33.81,58.94,1012.91,23.45,50,1017,2.57,,800,0,0,37.29,-121.95,2022-06-28--10-14-18_1.raw,1,1,8,2,0.417,2
1,4,2022-06-28 11:13:44,36.38,57.21,1012.85,25.71,42,1017,4.12,,800,0,0,37.29,-121.95,2022-06-28--11-13-44_1.raw,1,1,8,2,0.458,2
1,4,2022-06-28 12:12:59,36.71,46.79,1012.56,27.23,42,1017,5.14,,800,0,0,37.29,-121.95,2022-06-28--12-12-59_1.raw,1,1,8,2,0.5,2
1,4,2022-06-28 13:11:58,36.69,48.49,1012.08,28.8,39,1016,4.63,,800,0,0,37.29,-121.95,2022-06-28--13-11-58_1.raw,1,1,8,2,0.542,2
1,4,2022-06-28 14:11:05,34.45,47.34,1011.85,29.35,39,1016,5.66,,800,0,0,37.29,-121.95,2022-06-28--14-11-05_1.raw,1,1,8,2,0.583,2
1,4,2022-06-28 15:10:15,33.56,49.84,1011.45,29.36,42,1016,6.69,,800,0,0,37.29,-121.95,2022-06-28--15-10-15_1.raw,1,1,8,2,0.625,2
1,4,2022-06-28 16:09:24,32.94,51.52,1011.23,28.94,40,1015,6.17,,800,0,0,37.29,-121.95,2022-06-28--16-09-24_1.raw,1,1,8,2,0.667,2
1,4,2022-06-28 17:08:34,32.27,52.55,1010.91,27.83,40,1015,6.69,11.32,711,20,0,37.29,-121.95,2022-06-28--17-08-34_1.raw,1,1,8,2,0.708,2
1,4,2022-06-28 18:29:45,26.29,46.55,1010.43,26.1,43,1015,6.69,,800,0,0,37.29,-121.95,2022-06-28--18-29-45_1.raw,1,1,8,2,0.75,2
1,4,2022-06-28 19:28:49,29.19,70.13,1010.57,24.09,46,1015,6.69,,800,0,0,37.29,-121.95,2022-06-28--19-28-49_1.raw,1,1,8,2,0.792,2
1,4,2022-06-28 20:27:58,28.35,75.11,1010.7,21.41,49,1016,4.63,,800,0,0,37.29,-121.95,2022-06-28--20-27-58_1.raw,1,1,8,2,0.833,2
1,4,2022-06-28 21:27:05,27.42,79.88,1010.98,19.36,56,1016,4.63,,800,0,0,37.29,-121.95,2022-06-28--21-27-05_1.raw,1,1,8,2,0.875,2
1,4,2022-06-28 22:26:13,27.12,81.69,1011.38,17.86,63,1017,3.09,,800,0,0,37.29,-121.95,2022-06-28--22-26-13_1.raw,1,1,8,2,0.917,2
1,4,2022-06-28 23:25:19,26.29,83.87,1011.39,16.76,68,1016,3.09,,800,0,0,37.29,-121.95,2022-06-28--23-25-19_1.raw,1,1,8,2,0.958,2
1,4,2022-06-29 0:24:28,25.93,90.16,1011.24,15.79,72,1016,3.09,,800,0,0,37.29,-121.95,2022-06-29--00-24-28_1.raw,1,1,8,2,0,2
1,4,2022-06-29 1:23:38,25.33,89.42,1011.14,14.94,75,1016,2.57,,800,0,0,37.29,-121.95,2022-06-29--01-23-38_1.raw,1,1,8,2,0.042,2
1,4,2022-06-29 2:22:49,24.82,90.71,1011.13,14.16,79,1016,2.57,,800,0,0,37.29,-121.95,2022-06-29--02-22-49_1.raw,1,1,8,2,0.083,2
1,4,2022-06-29 3:22:00,24.58,87.29,1011.11,13.56,81,1016,2.06,,800,0,0,37.29,-121.95,2022-06-29--03-22-00_1.raw,1,1,8,2,0.125,2
1,4,2022-06-29 4:21:13,24.19,91.63,1011.02,13.02,82,1016,2.57,,800,0,0,37.29,-121.95,2022-06-29--04-21-13_1.raw,1,1,8,2,0.167,2
1,4,2022-06-29 5:20:21,23.82,92.82,1011.08,12.57,83,1016,1.54,,800,0,0,37.29,-121.95,2022-06-29--05-20-21_1.raw,1,1,8,2,0.208,2
1,4,2022-06-29 6:19:33,23.26,88.99,1011.67,12.35,84,1017,2.57,,800,0,0,37.29,-121.95,2022-06-29--06-19-33_1.raw,1,1,8,2,0.25,2
1,4,2022-06-29 7:19:08,25.74,79.33,1012.04,13.92,84,1017,2.06,,801,20,0,37.29,-121.95,2022-06-29--07-19-08_1.raw,1,1,8,2,0.292,2
1,4,2022-06-29 8:18:36,28.53,72.85,1012.33,15.55,77,1017,2.06,,803,75,0,37.29,-121.95,2022-06-29--08-18-36_1.raw,1,1,8,2,0.333,2
1,4,2022-06-29 9:18:42,35.51,57.01,1012.34,18.09,66,1018,2.57,,801,20,0,37.29,-121.95,2022-06-29--09-18-42_1.raw,1,1,8,2,0.375,2
1,4,2022-06-29 10:18:07,41.38,42.63,1012.11,20.84,56,1018,3.6,,801,20,0,37.29,-121.95,2022-06-29--10-18-07_1.raw,1,1,8,2,0.417,2
1,4,2022-06-29 11:17:33,44.85,36.92,1012.14,22.43,52,1017,4.63,7.2,801,20,0,37.29,-121.95,2022-06-29--11-17-33_1.raw,1,1,8,2,0.458,2
1,4,2022-06-29 12:16:53,43.86,28.87,1011.87,23.73,53,1017,4.63,,801,20,0,37.29,-121.95,2022-06-29--12-16-53_1.raw,1,1,8,2,0.5,2
1,4,2022-06-29 13:15:03,39.38,26.66,1011.53,24.39,52,1018,4.12,,800,0,0,37.29,-121.95,2022-06-29--13-15-03_1.raw,1,1,8,2,0.542,2
1,4,2022-06-29 14:14:09,33.26,34.6,1011.1,25.74,46,1017,5.14,,800,0,0,37.29,-121.95,2022-06-29--14-14-09_1.raw,1,1,8,2,0.583,2
1,4,2022-06-29 15:12:49,33.16,44.65,1010.74,25.38,43,1017,6.17,,800,0,0,37.29,-121.95,2022-06-29--15-12-49_1.raw,1,1,8,2,0.625,2
1,4,2022-06-29 16:11:49,31.25,53.55,1010.32,24.87,46,1016,5.66,,800,0,0,37.29,-121.95,2022-06-29--16-11-49_1.raw,1,1,8,2,0.667,2
1,4,2022-06-30 18:24:20,22.08,54.71,1010.65,20.84,58,1015,6.17,,801,20,0,37.29,-121.95,2022-06-30--18-24-20_1.raw,1,2,8,3,0.75,3
1,4,2022-06-30 19:23:19,26.26,75.37,1010.89,19.47,62,1016,6.17,,801,20,0,37.29,-121.95,2022-06-30--19-23-19_1.raw,1,2,8,3,0.792,3
1,4,2022-06-30 20:22:25,25.99,80.91,1011.19,17,70,1016,6.17,,801,20,0,37.29,-121.95,2022-06-30--20-22-25_1.raw,1,2,8,3,0.833,3
1,4,2022-06-30 21:21:31,25.24,84.59,1011.5,15.06,78,1017,5.66,,801,20,0,37.29,-121.95,2022-06-30--21-21-31_1.raw,1,2,8,3,0.875,3
1,4,2022-06-30 22:20:40,24.49,87.77,1011.83,14.07,82,1017,4.12,,801,20,0,37.29,-121.95,2022-06-30--22-20-40_1.raw,1,2,8,3,0.917,3
1,4,2022-06-30 23:19:59,24.9,84.74,1011.97,13.7,82,1017,3.6,,803,75,0,37.29,-121.95,2022-06-30--23-19-59_1.raw,1,2,8,3,0.958,3
1,4,2022-07-01 0:19:07,24.96,79.96,1011.79,13.3,82,1017,3.09,,803,75,0,37.29,-121.95,2022-07-01--00-19-07_1.raw,1,2,8,3,0,3
1,4,2022-07-01 1:18:17,24.88,83.25,1011.61,12.97,82,1017,2.06,,803,75,0,37.29,-121.95,2022-07-01--01-18-17_1.raw,1,2,8,3,0.042,3
1,4,2022-07-01 2:17:27,24.6,79.35,1011.63,12.88,82,1017,3.6,,804,100,0,37.29,-121.95,2022-07-01--02-17-27_1.raw,1,2,8,3,0.083,3
1,4,2022-07-01 3:16:39,24.47,80.41,1011.5,12.77,82,1017,2.06,,804,100,0,37.29,-121.95,2022-07-01--03-16-39_1.raw,1,2,8,3,0.125,3
1,4,2022-07-01 4:15:51,24.46,76.56,1011.37,12.58,81,1017,2.57,,804,100,0,37.29,-121.95,2022-07-01--04-15-51_1.raw,1,2,8,3,0.167,3
1,4,2022-07-01 5:15:04,24.35,76.81,1011.26,12.43,81,1017,0.89,1.79,804,100,0,37.29,-121.95,2022-07-01--05-15-04_1.raw,1,2,8,3,0.208,3
1,4,2022-07-01 6:14:14,24.15,78.25,1011.58,12.28,81,1017,1.54,,804,100,0,37.29,-121.95,2022-07-01--06-14-14_1.raw,1,2,8,3,0.25,3
1,4,2022-07-01 7:13:33,25.26,75.28,1011.65,12.97,80,1017,2.06,,804,100,0,37.29,-121.95,2022-07-01--07-13-33_1.raw,1,2,8,3,0.292,3
1,4,2022-07-01 8:13:37,29.24,60.93,1011.87,14.39,76,1017,2.06,,802,40,0,37.29,-121.95,2022-07-01--08-13-37_1.raw,1,2,8,3,0.333,3
1,4,2022-07-01 9:13:50,33.97,50.38,1011.76,16.86,70,1017,1.54,,801,20,0,37.29,-121.95,2022-07-01--09-13-50_1.raw,1,2,8,3,0.375,3
1,4,2022-07-01 10:13:33,41.15,37.54,1011.44,19.46,60,1016,2.06,,801,20,0,37.29,-121.95,2022-07-01--10-13-33_1.raw,1,2,8,3,0.417,3
1,4,2022-07-01 11:12:58,46.73,28.69,1011.25,21.74,57,1016,2.06,,801,20,0,37.29,-121.95,2022-07-01--11-12-58_1.raw,1,2,8,3,0.458,3
1,4,2022-07-01 12:42:18,44.96,21.32,1010.4,23.78,48,1016,3.09,,801,20,0,37.29,-121.95,2022-07-01--12-42-18_1.raw,1,2,8,3,0.5,3
1,4,2022-07-01 13:40:23,38.86,24.13,1009.96,24.42,46,1014,4.12,,801,20,0,37.29,-121.95,2022-07-01--13-40-23_1.raw,1,2,8,3,0.542,3
1,4,2022-07-01 14:39:10,33.92,30.37,1009.68,24.7,47,1015,6.17,,800,0,0,37.29,-121.95,2022-07-01--14-39-10_1.raw,1,2,8,3,0.583,3
1,4,2022-07-01 15:38:20,32.58,53.97,1009.47,24.2,52,1014,6.17,,801,20,0,37.29,-121.95,2022-07-01--15-38-20_1.raw,1,2,8,3,0.625,3
1,4,2022-07-01 16:37:23,31.04,55.31,1009.08,24.03,52,1014,6.69,,801,20,0,37.29,-121.95,2022-07-01--16-37-23_1.raw,1,2,8,3,0.667,3
1,4,2022-07-01 17:36:29,29.69,60.76,1008.77,22.71,53,1014,7.2,,801,20,0,37.29,-121.95,2022-07-01--17-36-29_1.raw,1,2,8,3,0.708,3
1,4,2022-07-01 19:08:38,23.08,68.56,1009.09,19.89,61,1013,7.2,,801,20,0,37.29,-121.95,2022-07-01--19-08-38_1.raw,1,2,8,3,0.792,3
1,4,2022-07-01 20:07:21,25.62,75.79,1009.42,17.09,70,1015,6.17,,801,20,0,37.29,-121.95,2022-07-01--20-07-21_1.raw,1,2,8,3,0.833,3
1,4,2022-07-01 21:06:42,26.99,74.62,1009.77,14.72,79,1015,5.14,,801,20,0,37.29,-121.95,2022-07-01--21-06-42_1.raw,1,2,8,3,0.875,3
1,4,2022-07-01 22:05:58,27.75,68.96,1010.38,14.09,81,1016,5.14,,802,40,0,37.29,-121.95,2022-07-01--22-05-58_1.raw,1,2,8,3,0.917,3
1,4,2022-07-01 23:05:05,27.03,73.91,1010.54,13.55,82,1016,5.14,,802,40,0,37.29,-121.95,2022-07-01--23-05-05_1.raw,1,2,8,3,0.958,3
1,4,2022-07-02 0:04:23,28.18,71.52,1010.34,13.28,83,1016,3.09,,802,40,0,37.29,-121.95,2022-07-02--00-04-23_1.raw,1,2,8,3,0,3
1,4,2022-07-02 1:03:31,28.09,66.04,1010.29,13.13,82,1016,3.6,,804,100,0,37.29,-121.95,2022-07-02--01-03-31_1.raw,1,2,8,3,0.042,3
1,4,2022-07-02 2:02:40,26.59,66.22,1010.15,12.92,82,1016,3.6,,804,100,0,37.29,-121.95,2022-07-02--02-02-40_1.raw,1,2,8,3,0.083,3
1,4,2022-07-02 3:01:54,27.2,68.73,1010.07,12.76,83,1016,3.6,,804,100,0,37.29,-121.95,2022-07-02--03-01-54_1.raw,1,2,8,3,0.125,3
1,4,2022-07-02 4:01:13,27.87,70.19,1009.87,12.82,82,1015,3.09,,804,100,0,37.29,-121.95,2022-07-02--04-01-13_1.raw,1,2,8,3,0.167,3
1,4,2022-07-02 5:00:25,27.67,68.51,1009.89,12.87,81,1015,0.89,1.79,801,13,0,37.29,-121.95,2022-07-02--05-00-25_1.raw,1,2,8,3,0.208,3
1,4,2022-07-02 5:59:41,27.61,65.03,1010.21,12.85,81,1015,2.06,,803,75,0,37.29,-121.95,2022-07-02--05-59-41_1.raw,1,2,8,3,0.208,3
1,4,2022-07-02 6:58:52,27.75,60.77,1010.37,13.13,80,1015,0.89,,802,30,0,37.29,-121.95,2022-07-02--06-58-52_1.raw,1,2,8,3,0.25,3
1,4,2022-07-02 7:58:20,28.43,61,1010.32,14.11,78,1015,1.79,3.13,802,29,0,37.29,-121.95,2022-07-02--07-58-20_1.raw,1,2,8,3,0.292,3
1,4,2022-07-02 8:57:35,29.01,62.27,1010.67,15.17,72,1016,1.34,3.58,803,75,0,37.29,-121.95,2022-07-02--08-57-35_1.raw,1,2,8,3,0.333,3
1,4,2022-07-02 9:56:39,30.32,57.54,1010.6,16.77,69,1015,1.34,3.58,801,19,0,37.29,-121.95,2022-07-02--09-56-39_1.raw,1,2,8,3,0.375,3
